0,0,0
0,0,0
0,0,0
43,35,78
202,71,273
8,3,11
90,43,133
16,2,18
36,10,46
52,13,65
0,0,0
0,0,0
0,0,0
34,47,81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36,19,55
359,306,665
2,0,2
0,0,0
0,0,0
0,0,0
0,0,0
201,76,277
2,0,2
321,93,414
916,378,1294
0,0,0
