0,0,0
2,0,2
0,0,0
24,26,50
223,97,320
14,6,20
67,53,120
20,8,28
54,6,60
68,24,92
0,0,0
0,0,0
0,0,0
57,89,146
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
29,8,37
411,331,742
3,1,4
0,0,0
0,0,0
0,0,0
0,1,1
267,140,407
0,0,0
320,110,430
1071,473,1544
0,0,0
