0,0,0
0,0,0
0,0,0
28,33,61
185,63,248
9,1,10
72,37,109
9,2,11
37,8,45
58,15,73
0,0,0
0,0,0
100,21,121
62,103,165
0,1,1
0,0,0
0,0,0
0,0,0
0,0,0
11,5,16
450,341,791
2,0,2
0,1,1
0,0,0
0,0,0
0,0,0
125,55,180
0,0,0
326,118,444
798,294,1092
0,0,0
