0,0,0
0,0,0
0,0,0
10,3,13
167,43,210
14,1,15
40,18,58
12,0,12
47,11,58
54,13,67
0,0,0
0,0,0
55,6,61
1,7,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13,7,20
283,148,431
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
29,30,59
0,0,0
271,65,336
555,138,693
0,0,0
