0,0,0
0,1,1
0,0,0
31,23,54
240,86,326
13,3,16
98,55,153
14,2,16
34,10,44
81,16,97
0,0,0
0,0,0
11,3,14
8,6,14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
52,21,73
423,324,747
3,2,5
0,1,1
0,0,0
0,0,0
0,1,1
440,337,777
0,0,0
315,151,466
931,399,1330
0,0,0
