21416,10603,0
0,4,0
0,0,374
281,1628,639
114,42,758
407,122,32
407,86,227
72,0,0
0,0,0
5,0,246
346,0,1
1,3,1
7,0,0
0,0,510
207,3826,3144
22,13,0
0,2,1
0,0,0
4,1376,733
2,1,3389
1351,10021,3860
0,0,0
0,9,12
30382,33477,3626
412,1925,1491
257,580,36
14,0,0
0,0,0
0,1,0
0,0,3290
1055,21247,29925
