0,0,0
0,0,0
0,0,0
33,19,52
324,99,423
15,2,17
94,50,144
28,3,31
92,22,114
95,22,117
0,0,0
0,0,0
14,0,14
4,10,14
0,1,1
0,0,0
0,0,0
0,0,0
0,0,0
33,11,44
413,309,722
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
71,72,143
2,0,2
327,145,472
886,418,1304
0,0,0
